"subid","run","trial_number","block_type","congruence","trial_type","RT"
525,2,31,2,1,1,0.777441501617432
525,2,32,2,1,1,1.1745023727417
525,2,33,2,1,1,0.834810733795166
525,2,34,2,1,1,0.680607318878174
525,2,35,2,1,1,0
525,2,36,2,1,2,0.968686819076538
525,2,37,2,1,1,1.46129179000854
525,2,38,2,1,1,0.729303598403931
525,2,39,2,1,1,1.02844572067261
525,2,40,2,1,1,0
525,2,41,2,1,1,1.54195618629456
525,2,42,2,1,1,0.802658557891846
525,2,43,2,1,1,0.870863676071167
525,2,44,2,1,1,0
525,2,45,2,1,1,0.956067323684692
525,2,46,2,1,1,0.961757659912109
525,2,47,2,1,1,0.935872793197632
525,2,48,2,1,2,0
525,2,49,2,1,1,1.16283750534058
525,2,50,2,1,1,1.39017152786255
525,2,51,2,1,1,0.85011100769043
525,2,52,2,1,2,1.43765044212341
525,2,53,2,1,1,1.08254551887512
525,2,54,2,1,2,1.49472594261169
525,2,55,2,1,1,0
525,2,56,2,1,2,0
525,2,57,2,1,2,1.23087501525879
525,2,58,2,1,1,0
525,2,59,2,1,1,0.958919763565063
525,2,60,2,1,1,0.722343444824219
525,3,1,2,NA,2,0
525,3,2,2,NA,2,0.70048451423645
525,3,3,2,NA,1,0.232539653778076
525,3,4,2,NA,1,0.676582336425781
525,3,5,2,NA,1,1.43336248397827
525,3,6,2,NA,1,0.764366149902344
525,3,7,2,NA,1,1.00141668319702
525,3,8,2,NA,1,1.03788375854492
525,3,9,2,NA,1,0
525,3,10,2,NA,1,1.08678364753723
525,3,11,2,NA,1,0.722102403640747
525,3,12,2,NA,1,1.43887829780579
525,3,13,2,NA,2,1.38243627548218
525,3,14,2,NA,1,0.817713260650635
525,3,15,2,NA,1,1.58245158195496
525,3,16,2,NA,1,0.931220293045044
525,3,17,2,NA,1,0.767585277557373
525,3,18,2,NA,1,0.726832389831543
525,3,19,2,NA,1,0
525,3,20,2,NA,1,0.89432954788208
525,3,21,2,NA,1,0
525,3,22,2,NA,1,1.00953435897827
525,3,23,2,NA,1,0
525,3,24,2,NA,1,1.73687648773193
525,3,25,2,NA,1,0.581482648849487
525,3,26,2,NA,1,0.697558403015137
525,3,27,2,NA,2,1.36559629440308
525,3,28,2,NA,1,0.992772817611694
525,3,29,2,NA,1,1.16504549980164
525,3,30,2,NA,1,0.756072759628296
525,3,31,2,NA,1,0
525,3,32,2,NA,1,0
525,3,33,2,NA,2,1.22410559654236
525,3,34,2,NA,1,1.07161641120911
525,3,35,2,NA,1,1.21237969398499
525,3,36,2,NA,2,1.43302512168884
525,3,37,2,NA,1,0
525,3,38,2,NA,1,0
525,3,39,2,NA,1,0.868212223052979
525,3,40,2,NA,1,0.931200504302979
525,3,41,2,NA,1,0
525,3,42,2,NA,2,1.22219729423523
525,3,43,2,NA,1,0
525,3,44,2,NA,1,0
525,3,45,2,NA,2,1.04122042655945
525,3,46,2,NA,2,0
525,3,47,2,NA,1,1.12431144714355
525,3,48,2,NA,1,0
525,3,49,2,NA,1,0.725747346878052
525,3,50,2,NA,1,0
525,3,51,2,NA,2,0
525,3,52,2,NA,1,0.693429231643677
525,3,53,2,NA,1,0
525,3,54,2,NA,1,1.02915573120117
525,3,55,2,NA,2,1.34836053848267
525,3,56,2,NA,1,0.744499921798706
525,3,57,2,NA,2,0
525,3,58,2,NA,1,0
525,3,59,2,NA,1,0
525,3,60,2,NA,1,0
525,4,1,1,0,2,0
525,4,2,1,0,2,1.44120907783508
525,4,3,1,0,2,1.59722328186035
525,4,4,1,0,2,0.961266756057739
525,4,5,1,0,2,1.74871277809143
525,4,6,1,0,2,0
525,4,7,1,0,2,0
525,4,8,1,0,1,0
525,4,9,1,0,2,1.39753150939941
525,4,10,1,0,1,0.922102212905884
525,4,11,1,0,2,1.18953943252563
525,4,12,1,0,1,0
525,4,13,1,0,2,0
525,4,14,1,0,2,0
525,4,15,1,0,2,0
525,4,16,1,0,2,0
525,4,17,1,0,1,0
525,4,18,1,0,2,0
525,4,19,1,0,2,0
525,4,20,1,0,1,0
525,4,21,1,0,2,0
525,4,22,1,0,2,0
525,4,23,1,0,1,0
525,4,24,1,0,2,0
525,4,25,1,0,2,0
525,4,26,1,0,2,0
525,4,27,1,0,2,0
525,4,28,1,0,2,0
525,4,29,1,0,2,0
525,4,30,1,0,2,0.410338401794434
525,4,31,1,0,2,0
525,4,32,1,0,2,0
525,4,33,1,0,2,0
525,4,34,1,0,2,0
525,4,35,1,0,2,0
525,4,36,1,0,1,0
525,4,37,1,0,2,1.44729018211365
525,4,38,1,0,2,0
525,4,39,1,0,2,1.25364327430725
525,4,40,1,0,2,0
525,4,41,1,0,2,0
525,4,42,1,0,1,0
525,4,43,1,0,2,0
525,4,44,1,0,2,0
525,4,45,1,0,2,0
525,4,46,1,0,1,0
525,4,47,1,0,1,1.70889854431152
525,4,48,1,0,2,0
525,4,49,1,0,2,0
525,4,50,1,0,2,0
525,4,51,1,0,1,0
525,4,52,1,0,2,0
525,4,53,1,0,2,0
525,4,54,1,0,2,0
525,4,55,1,0,2,0
525,4,56,1,0,2,0
525,4,57,1,0,1,0
525,4,58,1,0,2,0
525,4,59,1,0,2,0
525,4,60,1,0,2,0
526,1,1,2,NA,1,1.45788240432739
526,1,2,2,NA,2,1.0209321975708
526,1,3,2,NA,1,0.880718469619751
526,1,4,2,NA,1,1.15673136711121
526,1,5,2,NA,2,0.857344150543213
526,1,6,2,NA,1,0
526,1,7,2,NA,1,0.793928384780884
526,1,8,2,NA,2,1.07817029953003
526,1,9,2,NA,1,0.9214768409729
526,1,10,2,NA,2,0.797468185424805
526,1,11,2,NA,1,0.914313316345215
526,1,12,2,NA,1,0.718947649002075
526,1,13,2,NA,1,0.827614068984985
526,1,14,2,NA,1,0.643884658813477
526,1,15,2,NA,1,0.756048202514648
526,1,16,2,NA,1,0.7281334400177
526,1,17,2,NA,1,0.784004211425781
526,1,18,2,NA,1,0.892361402511597
526,1,19,2,NA,1,0.888964176177979
526,1,20,2,NA,1,0.917662382125854
526,1,21,2,NA,1,0.764286994934082
526,1,22,2,NA,2,1.28845858573914
526,1,23,2,NA,1,0.803901672363281
526,1,24,2,NA,1,0.799310445785522
526,1,25,2,NA,1,0.795370101928711
526,1,26,2,NA,2,0.974962472915649
526,1,27,2,NA,1,0.846389770507812
526,1,28,2,NA,1,0.875293493270874
526,1,29,2,NA,1,0.834110260009766
526,1,30,2,NA,1,0.776909351348877
526,1,31,2,NA,2,0.800433397293091
526,1,32,2,NA,1,0.941441297531128
526,1,33,2,NA,1,0.70960259437561
526,1,34,2,NA,1,0.713073253631592
526,1,35,2,NA,1,0.896594285964966
526,1,36,2,NA,1,0.660411596298218
526,1,37,2,NA,2,1.537029504776
526,1,38,2,NA,1,1.14134955406189
526,1,39,2,NA,1,0.728857517242432
526,1,40,2,NA,2,0.687761783599854
526,1,41,2,NA,2,0.723160266876221
526,1,42,2,NA,1,0.847788572311401
526,1,43,2,NA,1,0
526,1,44,2,NA,1,0.831993103027344
526,1,45,2,NA,1,0.699381589889526
526,1,46,2,NA,1,0.794060468673706
526,1,47,2,NA,1,0.853723526000977
526,1,48,2,NA,1,0.770386219024658
526,1,49,2,NA,1,0.7177574634552
526,1,50,2,NA,1,0.705220222473145
526,1,51,2,NA,2,0.953444480895996
526,1,52,2,NA,1,0.678096771240234
526,1,53,2,NA,1,0.777790307998657
526,1,54,2,NA,1,1.03350734710693
526,1,55,2,NA,1,0.653791666030884
526,1,56,2,NA,2,0.874351978302002
526,1,57,2,NA,1,0.709909439086914
526,1,58,2,NA,1,0.906070470809937
526,1,59,2,NA,1,0.645881652832031
526,1,60,2,NA,1,0.810451030731201
526,2,1,2,1,2,1.16495275497437
526,2,2,2,1,1,0.609693288803101
526,2,3,2,1,1,0.446323394775391
526,2,4,2,1,1,0.665715217590332
526,2,5,2,1,1,0.549038648605347
526,2,6,2,1,1,0.680604457855225
526,2,7,2,1,1,0.580541610717773
526,2,8,2,1,2,0.616023302078247
526,2,9,2,1,1,0.732086181640625
526,2,10,2,1,1,0.800482273101807
526,2,11,2,1,1,0.612770795822144
526,2,12,2,1,1,0
526,2,13,2,1,1,0.787942409515381
526,2,14,2,1,1,0.812814474105835
526,2,15,2,1,2,0.841347217559814
526,2,16,2,1,1,0.78061032295227
526,2,17,2,1,2,0.768334150314331
526,2,18,2,1,1,1.34041714668274
526,2,19,2,1,1,0.552228450775146
526,2,20,2,1,1,0.572381258010864
526,2,21,2,1,1,0.799707174301147
526,2,22,2,1,1,0.782663583755493
526,2,23,2,1,1,0
526,2,24,2,1,1,0.678210258483887
526,2,25,2,1,1,0.826947689056396
526,2,26,2,1,2,0.678468227386475
526,2,27,2,1,1,0.579003810882568
526,2,28,2,1,1,0.671245336532593
526,2,29,2,1,1,0.814079523086548
526,2,30,2,1,1,0.673663139343262
526,2,31,2,1,2,0
526,2,32,2,1,2,1.13841152191162
526,2,33,2,1,1,0.816333770751953
526,2,34,2,1,1,0.587859630584717
526,2,35,2,1,2,0.69589638710022
526,2,36,2,1,1,0.716586589813232
526,2,37,2,1,1,1.0971314907074
526,2,38,2,1,1,0.764670610427856
526,2,39,2,1,1,0.817968606948853
526,2,40,2,1,1,1.04600405693054
526,2,41,2,1,2,0.817941427230835
526,2,42,2,1,2,1.92685174942017
526,2,43,2,1,2,0.840141296386719
526,2,44,2,1,1,0.971365690231323
526,2,45,2,1,1,0.687808275222778
526,2,46,2,1,1,0.747607946395874
526,2,47,2,1,1,0.608031272888184
526,2,48,2,1,1,0.843970537185669
526,2,49,2,1,1,0.848679304122925
526,2,50,2,1,1,0.540563106536865
526,2,51,2,1,2,0.685244083404541
526,2,52,2,1,1,0.71389627456665
526,2,53,2,1,1,0
526,2,54,2,1,1,1.25048542022705
526,2,55,2,1,1,0.573913335800171
526,2,56,2,1,1,0.842528343200684
526,2,57,2,1,1,0.695301294326782
526,2,58,2,1,1,0.595984935760498
526,2,59,2,1,1,0.575880289077759
526,2,60,2,1,1,0.730059385299683
526,3,1,2,NA,2,0.810501575469971
526,3,2,2,NA,1,0.727449178695679
526,3,3,2,NA,1,0.746860504150391
526,3,4,2,NA,1,0.854831695556641
526,3,5,2,NA,1,0.891565561294556
526,3,6,2,NA,1,0.94369649887085
526,3,7,2,NA,2,0.851641416549683
526,3,8,2,NA,1,1.31224536895752
526,3,9,2,NA,1,0.677019596099854
526,3,10,2,NA,1,0.664470911026001
526,3,11,2,NA,1,0.725192546844482
526,3,12,2,NA,1,0.76844596862793
526,3,13,2,NA,1,0.812467336654663
526,3,14,2,NA,1,0.759650230407715
526,3,15,2,NA,1,0.774663209915161
526,3,16,2,NA,1,0.907004356384277
526,3,17,2,NA,1,0.695017576217651
526,3,18,2,NA,2,1.3271222114563
526,3,19,2,NA,2,0.891255855560303
526,3,20,2,NA,1,0.783673524856567
526,3,21,2,NA,1,0.872139692306519
526,3,22,2,NA,1,0.932651996612549
526,3,23,2,NA,1,0.716452121734619
526,3,24,2,NA,1,0.68048357963562
526,3,25,2,NA,2,0.983963489532471
526,3,26,2,NA,2,0.903597593307495
526,3,27,2,NA,2,0.734528303146362
526,3,28,2,NA,2,0.782551765441895
526,3,29,2,NA,1,0.594789981842041
526,3,30,2,NA,1,0.727296113967896
526,3,31,2,NA,2,0.938938617706299
526,3,32,2,NA,1,0.814370393753052
526,3,33,2,NA,1,0.842982292175293
526,3,34,2,NA,2,1.21458840370178
526,3,35,2,NA,1,0.770827531814575
526,3,36,2,NA,1,1.03435230255127
526,3,37,2,NA,1,0.773775339126587
526,3,38,2,NA,1,0.682764053344727
526,3,39,2,NA,1,0.83888840675354
526,3,40,2,NA,1,0.722105264663696
526,3,41,2,NA,1,0.845770359039307
526,3,42,2,NA,1,0.612675905227661
526,3,43,2,NA,1,0.77991771697998
526,3,44,2,NA,1,1.23968744277954
526,3,45,2,NA,1,0.796094417572021
526,3,46,2,NA,1,0.680347681045532
526,3,47,2,NA,1,0.804239273071289
526,3,48,2,NA,1,0.927825689315796
526,3,49,2,NA,1,0.78042721748352
526,3,50,2,NA,2,1.20117473602295
526,3,51,2,NA,1,0.516628503799438
526,3,52,2,NA,1,0.868101358413696
526,3,53,2,NA,1,0.920871496200562
526,3,54,2,NA,2,0.961028814315796
526,3,55,2,NA,1,0.98046350479126
526,3,56,2,NA,1,0.736498594284058
526,3,57,2,NA,1,0.783148288726807
526,3,58,2,NA,1,0.628117322921753
526,3,59,2,NA,1,0.67215633392334
526,3,60,2,NA,1,0.61485767364502
526,4,1,1,0,2,1.24862837791443
526,4,2,1,0,1,0.579838275909424
526,4,3,1,0,2,0.920072555541992
526,4,4,1,0,2,0.835912466049194
526,4,5,1,0,2,0
526,4,6,1,0,2,1.11733722686768
526,4,7,1,0,2,0.672682523727417
526,4,8,1,0,2,0.645621299743652
526,4,9,1,0,2,0.681573629379272
526,4,10,1,0,2,0.646169185638428
526,4,11,1,0,2,1.00937533378601
526,4,12,1,0,2,0.84467339515686
526,4,13,1,0,2,0.712494611740112
526,4,14,1,0,1,0.644024848937988
526,4,15,1,0,2,0.828155755996704
526,4,16,1,0,1,0.513635158538818
526,4,17,1,0,2,0.741025447845459
526,4,18,1,0,2,0.617099285125732
526,4,19,1,0,2,1.013432264328
526,4,20,1,0,2,0.847143173217773
526,4,21,1,0,2,1.58713507652283
526,4,22,1,0,1,0.918959140777588
526,4,23,1,0,2,0.635257244110107
526,4,24,1,0,1,0.711408138275146
526,4,25,1,0,2,0.979249477386475
526,4,26,1,0,2,0.611860275268555
526,4,27,1,0,2,0.896536588668823
526,4,28,1,0,1,0.932540655136108
526,4,29,1,0,2,0.689260721206665
526,4,30,1,0,2,0.740665197372437
526,4,31,1,0,1,0.876689434051514
526,4,32,1,0,2,0.596056222915649
526,4,33,1,0,2,0.912028551101685
526,4,34,1,0,2,0.824692010879517
526,4,35,1,0,2,0.656269311904907
526,4,36,1,0,1,0.86778736114502
526,4,37,1,0,2,0.961229085922241
526,4,38,1,0,1,1.0923433303833
526,4,39,1,0,2,0.943854570388794
526,4,40,1,0,2,0.853023529052734
526,4,41,1,0,2,0.520044565200806
526,4,42,1,0,2,0.651727199554443
526,4,43,1,0,2,0.695305585861206
526,4,44,1,0,2,0.884648561477661
526,4,45,1,0,2,0.704573392868042
526,4,46,1,0,2,0.604563474655151
526,4,47,1,0,2,0.849397420883179
526,4,48,1,0,1,0.854054689407349
526,4,49,1,0,2,1.05039858818054
526,4,50,1,0,2,0.726091384887695
526,4,51,1,0,2,1.194739818573
526,4,52,1,0,2,1.1440544128418
526,4,53,1,0,2,0.699628591537476
526,4,54,1,0,2,0.671687126159668
526,4,55,1,0,2,0.675767660140991
526,4,56,1,0,2,0.839179754257202
526,4,57,1,0,1,0.651192665100098
526,4,58,1,0,2,0.83985161781311
526,4,59,1,0,2,0.753625392913818
526,4,60,1,0,1,0.932800769805908
529,1,1,1,NA,2,1.4812388420105
529,1,2,1,NA,1,0.797022581100464
529,1,3,1,NA,2,0.737872838973999
529,1,4,1,NA,2,0.694591283798218
529,1,5,1,NA,2,1.49803853034973
529,1,6,1,NA,2,0.981568098068237
529,1,7,1,NA,2,1.20149827003479
529,1,8,1,NA,2,0.733657360076904
529,1,9,1,NA,2,0.968929529190063
529,1,10,1,NA,2,0.909018516540527
529,1,11,1,NA,2,0.976678609848022
529,1,12,1,NA,2,1.58042192459106
529,1,13,1,NA,2,0
529,1,14,1,NA,1,1.1644823551178
529,1,15,1,NA,2,1.08913040161133
529,1,16,1,NA,2,1.08911299705505
529,1,17,1,NA,2,0.9282546043396
529,1,18,1,NA,2,1.19642353057861
529,1,19,1,NA,2,0.960588455200195
529,1,20,1,NA,1,1.60442233085632
529,1,21,1,NA,2,1.19319915771484
529,1,22,1,NA,2,1.45321774482727
529,1,23,1,NA,1,1.04460263252258
529,1,24,1,NA,2,1.20143866539001
529,1,25,1,NA,1,1.00913166999817
529,1,26,1,NA,2,1.68560242652893
529,1,27,1,NA,2,0.889803409576416
529,1,28,1,NA,2,1.29724550247192
529,1,29,1,NA,2,0.87288761138916
529,1,30,1,NA,2,0.852331876754761
529,1,31,1,NA,1,0.955315828323364
529,1,32,1,NA,2,1.8306086063385
529,1,33,1,NA,2,1.04982328414917
529,1,34,1,NA,1,0.957271575927734
529,1,35,1,NA,2,1.2566454410553
529,1,36,1,NA,2,1.10841798782349
529,1,37,1,NA,1,0
529,1,38,1,NA,1,1.23310708999634
529,1,39,1,NA,1,0.702019691467285
529,1,40,1,NA,2,0.890625
529,1,41,1,NA,2,0.878106355667114
529,1,42,1,NA,1,1.0504584312439
529,1,43,1,NA,2,0.959437608718872
529,1,44,1,NA,2,1.17144441604614
529,1,45,1,NA,2,0.951558351516724
529,1,46,1,NA,2,1.33077526092529
529,1,47,1,NA,2,1.49093055725098
529,1,48,1,NA,2,0.36992359161377
529,1,49,1,NA,2,1.02111506462097
529,1,50,1,NA,2,1.23405957221985
529,1,51,1,NA,2,1.25502490997314
529,1,52,1,NA,2,1.12212753295898
529,1,53,1,NA,1,0.845539331436157
529,1,54,1,NA,2,0
529,1,55,1,NA,2,1.03716254234314
529,1,56,1,NA,2,1.66453552246094
529,1,57,1,NA,2,0
529,1,58,1,NA,2,0.888311147689819
529,1,59,1,NA,2,1.0771324634552
529,1,60,1,NA,2,1.12490296363831
529,2,1,2,0,1,1.95437145233154
529,2,2,2,0,1,1.97493076324463
529,2,3,2,0,1,1.8355815410614
529,2,4,2,0,1,1.86299729347229
529,2,5,2,0,1,0.674442291259766
529,2,6,2,0,2,1.54982113838196
529,2,7,2,0,2,1.22603940963745
529,2,8,2,0,1,1.0303692817688
529,2,9,2,0,1,1.19413733482361
529,2,10,2,0,1,1.16593146324158
529,2,11,2,0,1,1.68158841133118
529,2,12,2,0,2,0.917559623718262
529,2,13,2,0,1,1.37097334861755
529,2,14,2,0,1,1.10343933105469
529,2,15,2,0,2,0
529,2,16,2,0,1,1.31594252586365
529,2,17,2,0,1,0.888720512390137
529,2,18,2,0,1,1.06132364273071
529,2,19,2,0,1,0.889294624328613
529,2,20,2,0,2,1.30990171432495
529,2,21,2,0,1,0
529,2,22,2,0,2,0
529,2,23,2,0,1,1.03914904594421
529,2,24,2,0,1,1.21083068847656
529,2,25,2,0,1,1.33539152145386
529,2,26,2,0,1,1.23483633995056
529,2,27,2,0,1,1.02197337150574
529,2,28,2,0,1,0.826155662536621
529,2,29,2,0,1,1.0168993473053
529,2,30,2,0,1,0.861107110977173
529,2,31,2,0,1,1.10504937171936
529,2,32,2,0,1,1.18775320053101
529,2,33,2,0,2,1.12711215019226
529,2,34,2,0,1,0.674550294876099
529,2,35,2,0,1,0.975278377532959
529,2,36,2,0,2,1.1946702003479
529,2,37,2,0,1,1.00694727897644
529,2,38,2,0,1,0.816829681396484
529,2,39,2,0,1,0.820991277694702
529,2,40,2,0,1,1.07973575592041
529,2,41,2,0,2,1.0598087310791
529,2,42,2,0,1,1.58325242996216
529,2,43,2,0,1,1.09033513069153
529,2,44,2,0,1,0.846991062164307
529,2,45,2,0,1,0.979080200195312
529,2,46,2,0,1,0.699540376663208
529,2,47,2,0,2,1.92819833755493
529,2,48,2,0,1,0.827436447143555
529,2,49,2,0,1,0.854151487350464
529,2,50,2,0,1,0.707979440689087
529,2,51,2,0,1,0.687442302703857
529,2,52,2,0,1,0.658808708190918
529,2,53,2,0,2,1.36610817909241
529,2,54,2,0,2,1.24476003646851
529,2,55,2,0,1,1.01703453063965
529,2,56,2,0,1,0.581263303756714
529,2,57,2,0,1,0.449592351913452
529,2,58,2,0,1,0.909521579742432
529,2,59,2,0,1,1.20167446136475
529,2,60,2,0,1,0.941640377044678
529,3,1,2,NA,2,1.66298389434814
529,3,2,2,NA,1,0.73904824256897
529,3,3,2,NA,1,0.742563247680664
529,3,4,2,NA,2,0.994572162628174
529,3,5,2,NA,2,1.37455892562866
529,3,6,2,NA,2,1.35523009300232
529,3,7,2,NA,1,1.64788746833801
529,3,8,2,NA,1,0.827983617782593
529,3,9,2,NA,1,0.94356632232666
529,3,10,2,NA,1,0.939629554748535
529,3,11,2,NA,1,0.76009202003479
529,3,12,2,NA,1,0.804137468338013
529,3,13,2,NA,1,0.879648447036743
529,3,14,2,NA,1,0.862477540969849
529,3,15,2,NA,1,0.938636779785156
529,3,16,2,NA,2,1.24965310096741
529,3,17,2,NA,1,0.782002449035645
529,3,18,2,NA,1,0.690337657928467
529,3,19,2,NA,1,0.671034574508667
529,3,20,2,NA,1,0.834379434585571
529,3,21,2,NA,1,1.08701086044312
529,3,22,2,NA,1,0.974655389785767
529,3,23,2,NA,1,0
529,3,24,2,NA,1,0.794720411300659
529,3,25,2,NA,1,0.855605125427246
529,3,26,2,NA,2,1.39567232131958
529,3,27,2,NA,1,0.679086446762085
529,3,28,2,NA,1,0.762757539749146
529,3,29,2,NA,1,0.871060371398926
529,3,30,2,NA,1,1.11450529098511
529,3,31,2,NA,1,0.769172668457031
529,3,32,2,NA,1,1.1418604850769
529,3,33,2,NA,1,0.930842876434326
529,3,34,2,NA,1,0.68690037727356
529,3,35,2,NA,2,0.795412540435791
529,3,36,2,NA,1,1.0789008140564
529,3,37,2,NA,1,0.874306201934814
529,3,38,2,NA,1,0.849952459335327
529,3,39,2,NA,1,1.5534245967865
529,3,40,2,NA,1,0.837658166885376
529,3,41,2,NA,1,0.749878406524658
529,3,42,2,NA,1,0.698431491851807
529,3,43,2,NA,1,0.623234272003174
529,3,44,2,NA,1,0.750210046768188
529,3,45,2,NA,1,1.16513562202454
529,3,46,2,NA,2,1.68055129051208
529,3,47,2,NA,1,0.859765291213989
529,3,48,2,NA,1,0.714788436889648
529,3,49,2,NA,1,0.686873435974121
529,3,50,2,NA,1,0.779322862625122
529,3,51,2,NA,2,1.34781312942505
529,3,52,2,NA,1,1.32714819908142
529,3,53,2,NA,1,0.874560356140137
529,3,54,2,NA,1,0.783056259155273
529,3,55,2,NA,1,0.662936925888062
529,3,56,2,NA,2,1.08288598060608
529,3,57,2,NA,2,0.950408458709717
529,3,58,2,NA,1,1.05443000793457
529,3,59,2,NA,1,0.790595531463623
529,3,60,2,NA,2,0.771095275878906
529,4,1,2,1,1,0.531834363937378
529,4,2,2,1,2,1.03940343856812
529,4,3,2,1,1,0.706972360610962
529,4,4,2,1,1,0.759117603302002
529,4,5,2,1,1,0.747113227844238
529,4,6,2,1,1,0.75983738899231
529,4,7,2,1,2,1.1724362373352
529,4,8,2,1,1,0.663971424102783
529,4,9,2,1,1,0.740489482879639
529,4,10,2,1,1,0.689205169677734
529,4,11,2,1,1,0.56556224822998
529,4,12,2,1,2,1.02561450004578
529,4,13,2,1,1,0.861928224563599
529,4,14,2,1,1,1.10657429695129
529,4,15,2,1,1,0.936725616455078
529,4,16,2,1,2,0
529,4,17,2,1,1,1.34781217575073
529,4,18,2,1,1,0.879286050796509
529,4,19,2,1,1,0.883468151092529
529,4,20,2,1,1,0.9210205078125
529,4,21,2,1,1,0.76530933380127
529,4,22,2,1,1,0.568953514099121
529,4,23,2,1,2,1.62595963478088
529,4,24,2,1,1,1.26992321014404
529,4,25,2,1,1,0.657742500305176
529,4,26,2,1,1,0
529,4,27,2,1,1,0.731085300445557
529,4,28,2,1,1,0.740638494491577
529,4,29,2,1,2,0.903952121734619
529,4,30,2,1,1,0.940141677856445
529,4,31,2,1,1,0.831481456756592
529,4,32,2,1,2,0
529,4,33,2,1,1,1.34759616851807
529,4,34,2,1,2,0.792229413986206
529,4,35,2,1,1,0.859941005706787
529,4,36,2,1,1,0.880510330200195
529,4,37,2,1,1,0.676000595092773
529,4,38,2,1,1,0.727418661117554
529,4,39,2,1,1,0.778498411178589
529,4,40,2,1,1,0.61717700958252
529,4,41,2,1,1,0.500760316848755
529,4,42,2,1,1,0.496173858642578
529,4,43,2,1,1,0.932913541793823
529,4,44,2,1,1,0.777718782424927
529,4,45,2,1,2,0.709441900253296
529,4,46,2,1,1,0.658100366592407
529,4,47,2,1,1,0.831260681152344
529,4,48,2,1,1,1.28320145606995
529,4,49,2,1,1,0
529,4,50,2,1,1,1.08485746383667
529,4,51,2,1,1,0.664799451828003
529,4,52,2,1,1,0.996914386749268
529,4,53,2,1,2,0.640944480895996
529,4,54,2,1,2,1.50168895721436
529,4,55,2,1,1,0.66562557220459
529,4,56,2,1,1,0.822188377380371
529,4,57,2,1,1,0.81084942817688
529,4,58,2,1,2,1.3212034702301
529,4,59,2,1,1,0.761073589324951
529,4,60,2,1,1,0.725486993789673
